id,Spruce_x,Sliver Fir_x,Douglas Fir_x,Pine_x,Oak_x,Beech_x,Sycamore_x,Ash_x,sum,Spruce_y,Sliver Fir_y,Douglas Fir_y,Pine_y,Oak_y,Beech_y,Sycamore_y,Ash_y,Others
138121.0,True,True,True,True,True,True,True,True,8,0.65,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262863.0,True,True,True,True,True,True,True,True,8,0.4,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0
162766.0,True,True,True,True,True,True,True,True,8,0.8,0.05,0.0,0.1,0.0,0.05,0.0,0.0,0.0
406729.0,True,True,True,True,True,True,True,True,8,0.1,0.65,0.0,0.0,0.0,0.25,0.0,0.0,0.0
372664.0,True,True,True,True,True,True,True,True,8,0.1,0.0,0.0,0.0,0.0,0.7,0.1,0.1,0.0
248539.0,True,True,True,True,True,True,True,True,8,0.95,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
223698.0,True,True,True,True,True,True,True,True,8,0.6,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0
276985.0,True,True,True,True,True,True,True,True,8,0.45,0.1,0.0,0.45,0.0,0.0,0.0,0.0,0.0
392934.0,True,True,True,True,True,True,True,True,8,0.85,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0
109171.0,True,True,True,True,True,True,True,True,8,0.1,0.2,0.0,0.0,0.0,0.7,0.0,0.0,0.0
374490.0,True,True,True,True,True,True,True,True,8,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
98293.0,True,True,True,True,True,True,True,True,8,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127848.0,True,True,True,True,True,True,True,True,8,0.4,0.5,0.0,0.05,0.0,0.05,0.0,0.0,0.0
262494.0,True,True,True,True,True,True,True,True,8,0.05,0.05,0.0,0.4,0.15,0.35,0.0,0.0,0.0
326649.0,True,True,True,True,True,True,True,True,8,0.05,0.0,0.0,0.0,0.0,0.1,0.65,0.2,0.0
271263.0,True,True,True,True,True,True,True,True,8,0.05,0.0,0.0,0.0,0.0,0.85,0.05,0.05,0.0
231470.0,True,True,True,True,True,True,True,True,8,0.05,0.0,0.0,0.0,0.0,0.75,0.1,0.1,0.0
245975.0,True,True,True,True,True,True,True,True,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209995.0,True,True,True,True,True,True,True,True,8,0.7,0.0,0.05,0.0,0.0,0.15,0.05,0.05,0.0
117466.0,True,True,True,True,True,True,True,True,8,0.55,0.1,0.2,0.0,0.0,0.15,0.0,0.0,0.0
331724.0,True,True,True,True,True,True,True,True,8,0.1,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0
232832.0,True,True,True,True,True,True,True,True,8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83591.0,True,True,True,True,True,True,True,True,8,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.9,0.0
11643.0,True,True,True,True,True,True,True,True,8,0.8,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.0
311593.0,True,True,True,True,True,True,True,True,8,0.15,0.0,0.0,0.0,0.1,0.5,0.05,0.1,0.1
90376.0,True,True,True,True,True,True,True,True,8,0.85,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0
276793.0,True,True,True,True,True,True,True,True,8,0.2,0.05,0.0,0.0,0.0,0.7,0.05,0.0,0.0
315702.0,True,True,True,True,True,True,True,True,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132540.0,True,True,True,True,True,True,True,True,8,0.55,0.35,0.0,0.0,0.0,0.1,0.0,0.0,0.0
227994.0,True,True,True,True,True,True,True,True,8,0.3,0.3,0.0,0.4,0.0,0.0,0.0,0.0,0.0
18698.0,True,True,True,True,True,True,True,True,8,0.0,0.0,0.0,0.0,0.35,0.4,0.1,0.15,0.0
369117.0,True,True,True,True,True,True,True,True,8,0.05,0.0,0.0,0.0,0.0,0.8,0.1,0.05,0.0
282855.0,True,True,True,True,True,True,True,True,8,0.6,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0
411805.0,True,True,True,True,True,True,True,True,8,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
109867.0,True,True,True,True,True,True,True,True,8,0.35,0.1,0.0,0.0,0.0,0.2,0.2,0.0,0.15
360620.0,True,True,True,True,True,True,True,True,8,0.6,0.1,0.0,0.0,0.0,0.2,0.1,0.0,0.0
208907.0,True,True,True,True,True,True,True,True,8,0.95,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
281480.0,True,True,True,True,True,True,True,True,8,0.5,0.35,0.0,0.0,0.0,0.15,0.0,0.0,0.0
260815.0,True,True,True,True,True,True,True,True,8,0.85,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
217802.0,True,True,True,True,True,True,True,True,8,0.05,0.1,0.0,0.6,0.05,0.2,0.0,0.0,0.0
57990.0,True,True,True,True,True,True,True,True,8,0.95,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
150244.0,True,True,True,True,True,True,True,True,8,0.1,0.2,0.0,0.15,0.0,0.55,0.0,0.0,0.0
88227.0,True,True,True,True,True,True,True,True,8,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16102.0,True,True,True,True,True,True,True,True,8,0.05,0.0,0.0,0.55,0.25,0.15,0.0,0.0,0.0
208783.0,True,True,True,True,True,True,True,True,8,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
227972.0,True,True,True,True,True,True,True,True,8,0.8,0.05,0.1,0.0,0.0,0.05,0.0,0.0,0.0
281015.0,True,True,True,True,True,True,True,True,8,0.3,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0
208414.0,True,True,True,True,True,True,True,True,8,0.2,0.05,0.0,0.0,0.05,0.7,0.0,0.0,0.0
316623.0,True,True,True,True,True,True,True,True,8,0.05,0.7,0.0,0.0,0.0,0.2,0.05,0.0,0.0
222118.0,True,True,True,True,True,True,True,True,8,0.8,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.0
322533.0,True,True,True,True,True,True,True,True,8,0.15,0.2,0.0,0.0,0.0,0.65,0.0,0.0,0.0
364355.0,True,True,True,True,True,True,True,True,8,0.3,0.0,0.0,0.0,0.0,0.4,0.15,0.15,0.0
219755.0,True,True,True,True,True,True,True,True,8,0.25,0.15,0.0,0.0,0.0,0.6,0.0,0.0,0.0
35120.0,True,True,True,True,True,True,True,True,8,0.15,0.3,0.0,0.05,0.2,0.3,0.0,0.0,0.0
215923.0,True,True,True,True,True,True,True,True,8,0.2,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0
405699.0,True,True,True,True,True,True,True,True,8,0.05,0.15,0.25,0.0,0.0,0.1,0.4,0.0,0.05
185980.0,True,True,True,True,True,True,True,True,8,0.1,0.0,0.0,0.85,0.0,0.05,0.0,0.0,0.0
319836.0,True,True,True,True,True,True,True,True,8,0.8,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0
261048.0,True,True,True,True,True,True,True,True,8,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
94984.0,True,True,True,True,True,True,True,True,8,0.05,0.0,0.0,0.3,0.05,0.6,0.0,0.0,0.0
133275.0,True,True,True,True,True,True,True,True,8,0.75,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0
193117.0,True,True,True,True,True,True,True,True,8,0.15,0.0,0.1,0.5,0.05,0.2,0.0,0.0,0.0
244560.0,True,True,True,True,True,True,True,True,8,0.05,0.0,0.0,0.0,0.0,0.65,0.1,0.2,0.0
237734.0,True,True,True,True,True,True,True,True,8,0.35,0.25,0.0,0.0,0.0,0.4,0.0,0.0,0.0
405010.0,True,True,True,True,True,True,True,True,8,0.0,0.0,0.0,0.0,0.1,0.55,0.15,0.2,0.0
385252.0,True,True,True,True,True,True,True,True,8,0.05,0.0,0.0,0.0,0.0,0.7,0.2,0.05,0.0
367780.0,True,True,True,True,True,True,True,True,8,0.5,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0
132944.0,True,True,True,True,True,True,True,True,8,0.6,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0
316862.0,True,True,True,True,True,True,True,True,8,0.5,0.35,0.0,0.0,0.0,0.1,0.05,0.0,0.0
240257.0,True,True,True,True,True,True,True,True,8,0.45,0.45,0.05,0.0,0.0,0.05,0.0,0.0,0.0
216483.0,True,True,True,True,True,True,True,True,8,0.35,0.3,0.0,0.15,0.0,0.2,0.0,0.0,0.0
367420.0,True,True,True,True,True,True,True,True,8,0.4,0.2,0.05,0.0,0.0,0.35,0.0,0.0,0.0
190949.0,True,True,True,True,True,True,True,True,8,0.5,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0
304032.0,True,True,True,True,True,True,True,True,8,0.05,0.0,0.0,0.0,0.0,0.55,0.2,0.2,0.0
267033.0,True,True,True,True,True,True,True,True,8,0.05,0.65,0.0,0.15,0.0,0.15,0.0,0.0,0.0
393347.0,True,True,True,True,True,True,True,True,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164775.0,True,True,True,True,True,True,True,True,8,0.7,0.0,0.0,0.0,0.0,0.15,0.1,0.05,0.0
376682.0,True,True,True,True,True,True,True,True,8,0.3,0.4,0.0,0.0,0.0,0.3,0.0,0.0,0.0
281412.0,True,True,True,True,True,True,True,True,8,0.6,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0
121474.0,True,True,True,True,True,True,True,True,8,0.25,0.1,0.0,0.0,0.0,0.65,0.0,0.0,0.0
206087.0,True,True,True,True,True,True,True,True,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231076.0,True,True,True,True,True,True,True,True,8,0.75,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0
233161.0,True,True,True,True,True,True,True,True,8,0.4,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0
329190.0,True,True,True,True,True,True,True,True,8,0.1,0.25,0.0,0.0,0.0,0.4,0.1,0.15,0.0
164219.0,True,True,True,True,True,True,True,True,8,0.1,0.1,0.0,0.1,0.0,0.7,0.0,0.0,0.0
137683.0,True,True,True,True,True,True,True,True,8,0.1,0.0,0.0,0.85,0.0,0.0,0.0,0.05,0.0
153324.0,True,True,True,True,True,True,True,True,8,0.9,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0
198948.0,True,True,True,True,True,True,True,True,8,0.3,0.55,0.05,0.0,0.0,0.1,0.0,0.0,0.0
244333.0,True,True,True,True,True,True,True,True,8,0.1,0.0,0.0,0.0,0.0,0.65,0.15,0.1,0.0
180813.0,True,True,True,True,True,True,True,True,8,0.1,0.0,0.0,0.0,0.0,0.65,0.1,0.15,0.0
375659.0,True,True,True,True,True,True,True,True,8,0.35,0.5,0.0,0.1,0.0,0.05,0.0,0.0,0.0
275678.0,True,True,True,True,True,True,True,True,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380273.0,True,True,True,True,True,True,True,True,8,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
57981.0,True,True,True,True,True,True,True,True,8,0.15,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0
104575.0,True,True,True,True,True,True,True,True,8,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
281779.0,True,True,True,True,True,True,True,True,8,0.7,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0
189627.0,True,True,True,True,True,True,True,True,8,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
363122.0,True,True,True,True,True,True,True,True,8,0.25,0.15,0.15,0.2,0.0,0.25,0.0,0.0,0.0
368388.0,True,True,True,True,True,True,True,True,8,0.35,0.3,0.0,0.0,0.0,0.3,0.05,0.0,0.0
367013.0,True,True,True,True,True,True,True,True,8,0.45,0.5,0.0,0.0,0.0,0.05,0.0,0.0,0.0
8041.0,True,True,True,True,True,True,True,True,8,0.05,0.0,0.9,0.0,0.0,0.05,0.0,0.0,0.0
365789.0,True,True,True,True,True,True,True,True,8,0.1,0.1,0.15,0.0,0.15,0.45,0.0,0.0,0.05
388113.0,True,True,True,True,True,True,True,True,8,0.5,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.0
399320.0,True,True,True,True,True,True,True,True,8,0.1,0.2,0.0,0.0,0.0,0.55,0.1,0.0,0.05
145848.0,True,True,True,True,True,True,True,True,8,0.7,0.1,0.0,0.05,0.0,0.15,0.0,0.0,0.0
277283.0,True,True,True,True,True,True,True,True,8,0.05,0.0,0.0,0.0,0.05,0.2,0.1,0.5,0.1
375224.0,True,True,True,True,True,True,True,True,8,0.65,0.15,0.0,0.0,0.0,0.2,0.0,0.0,0.0
356554.0,True,True,True,True,True,True,True,True,8,0.25,0.5,0.0,0.2,0.0,0.05,0.0,0.0,0.0
100879.0,True,True,True,True,True,True,True,True,8,0.1,0.0,0.0,0.6,0.1,0.2,0.0,0.0,0.0
385409.0,True,True,True,True,True,True,True,True,8,0.6,0.0,0.0,0.05,0.0,0.35,0.0,0.0,0.0
235452.0,True,True,True,True,True,True,True,True,8,0.85,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119470.0,True,True,True,True,True,True,True,True,8,0.45,0.0,0.5,0.0,0.0,0.05,0.0,0.0,0.0
45636.0,True,True,True,True,True,True,True,True,8,0.1,0.0,0.0,0.0,0.0,0.75,0.1,0.05,0.0
223245.0,True,True,True,True,True,True,True,True,8,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133718.0,True,True,True,True,True,True,True,True,8,0.45,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231195.0,True,True,True,True,True,True,True,True,8,0.3,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0
406650.0,True,True,True,True,True,True,True,True,8,0.55,0.2,0.0,0.0,0.0,0.05,0.1,0.1,0.0
121070.0,True,True,True,True,True,True,True,True,8,0.1,0.0,0.0,0.0,0.0,0.65,0.1,0.1,0.05
240150.0,True,True,True,True,True,True,True,True,8,0.15,0.1,0.2,0.0,0.0,0.05,0.5,0.0,0.0
229931.0,True,True,True,True,True,True,True,True,8,0.5,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0
48234.0,True,True,True,True,True,True,True,True,8,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264139.0,True,True,True,True,True,True,True,True,8,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170146.0,True,True,True,True,True,True,True,True,8,0.55,0.4,0.0,0.0,0.0,0.05,0.0,0.0,0.0
232963.0,True,True,True,True,True,True,True,True,8,0.25,0.7,0.0,0.0,0.0,0.05,0.0,0.0,0.0
233217.0,True,True,True,True,True,True,True,True,8,0.85,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0
331345.0,True,True,True,True,True,True,True,True,8,0.05,0.0,0.0,0.0,0.0,0.45,0.15,0.35,0.0
370836.0,True,True,True,True,True,True,True,True,8,0.45,0.15,0.05,0.0,0.0,0.2,0.15,0.0,0.0
9132.0,True,True,True,True,True,True,True,True,8,0.75,0.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0
104942.0,True,True,True,True,True,True,True,True,8,0.05,0.05,0.55,0.0,0.0,0.35,0.0,0.0,0.0
339522.0,True,True,True,True,True,True,True,True,8,0.4,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0
343475.0,True,True,True,True,True,True,True,True,8,0.0,0.0,0.0,0.0,0.75,0.15,0.05,0.05,0.0
393383.0,True,True,True,True,True,True,True,True,8,0.0,0.0,0.0,0.0,0.0,0.9,0.05,0.05,0.0
177125.0,True,True,True,True,True,True,True,True,8,0.1,0.0,0.6,0.0,0.0,0.2,0.05,0.0,0.05
337601.0,True,True,True,True,True,True,True,True,8,0.3,0.3,0.0,0.4,0.0,0.0,0.0,0.0,0.0
179388.0,True,True,True,True,True,True,True,True,8,0.45,0.0,0.0,0.15,0.0,0.4,0.0,0.0,0.0
88106.0,True,True,True,True,True,True,True,True,8,0.15,0.0,0.8,0.0,0.0,0.05,0.0,0.0,0.0
94130.0,True,True,True,True,True,True,True,True,8,0.0,0.0,0.0,0.0,0.4,0.05,0.15,0.4,0.0
118005.0,True,True,True,True,True,True,True,True,8,0.3,0.35,0.0,0.0,0.0,0.3,0.05,0.0,0.0
358754.0,True,True,True,True,True,True,True,True,8,0.1,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0
94196.0,True,True,True,True,True,True,True,True,8,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
414219.0,True,True,True,True,True,True,True,True,8,0.45,0.4,0.05,0.0,0.0,0.05,0.0,0.0,0.05
358653.0,True,True,True,True,True,True,True,True,8,0.3,0.55,0.0,0.05,0.0,0.1,0.0,0.0,0.0
90640.0,True,True,True,True,True,True,True,True,8,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391963.0,True,True,True,True,True,True,True,True,8,0.5,0.05,0.0,0.45,0.0,0.0,0.0,0.0,0.0
408991.0,True,True,True,True,True,True,True,True,8,0.4,0.45,0.0,0.05,0.0,0.1,0.0,0.0,0.0
218975.0,True,True,True,True,True,True,True,True,8,0.1,0.1,0.7,0.0,0.0,0.1,0.0,0.0,0.0
406468.0,True,True,True,True,True,True,True,True,8,0.8,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0
180168.0,True,True,True,True,True,True,True,True,8,0.25,0.1,0.05,0.0,0.0,0.3,0.1,0.2,0.0
293029.0,True,True,True,True,True,True,True,True,8,0.1,0.3,0.1,0.0,0.0,0.5,0.0,0.0,0.0
368976.0,True,True,True,True,True,True,True,True,8,0.05,0.0,0.0,0.0,0.0,0.6,0.15,0.2,0.0
405741.0,True,True,True,True,True,True,True,True,8,0.2,0.35,0.1,0.0,0.0,0.3,0.0,0.0,0.05
231216.0,True,True,True,True,True,True,True,True,8,0.2,0.1,0.0,0.6,0.0,0.1,0.0,0.0,0.0
399024.0,True,True,True,True,True,True,True,True,8,0.3,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0
225812.0,True,True,True,True,True,True,True,True,8,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.7,0.0
197560.0,True,True,True,True,True,True,True,True,8,0.4,0.25,0.0,0.0,0.0,0.35,0.0,0.0,0.0
280189.0,True,True,True,True,True,True,True,True,8,0.15,0.0,0.0,0.0,0.0,0.75,0.05,0.05,0.0
375736.0,True,True,True,True,True,True,True,True,8,0.55,0.15,0.0,0.05,0.0,0.2,0.0,0.0,0.05
250437.0,True,True,True,True,True,True,True,True,8,0.4,0.0,0.45,0.0,0.0,0.05,0.05,0.05,0.0
235403.0,True,True,True,True,True,True,True,True,8,0.6,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0
82468.0,True,True,True,True,True,True,True,True,8,0.05,0.0,0.0,0.0,0.0,0.3,0.5,0.15,0.0
385133.0,True,True,True,True,True,True,True,True,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388446.0,True,True,True,True,True,True,True,True,8,0.45,0.0,0.0,0.0,0.0,0.1,0.35,0.05,0.05
283638.0,True,True,True,True,True,True,True,True,8,0.3,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0
231328.0,True,True,True,True,True,True,True,True,8,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8892.0,True,True,True,True,True,True,True,True,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
328734.0,True,True,True,True,True,True,True,True,8,0.6,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0
367446.0,True,True,True,True,True,True,True,True,8,0.35,0.5,0.0,0.0,0.0,0.15,0.0,0.0,0.0
254693.0,True,True,True,True,True,True,True,True,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174376.0,True,True,True,True,True,True,True,True,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89599.0,True,True,True,True,True,True,True,True,8,0.45,0.0,0.3,0.0,0.0,0.25,0.0,0.0,0.0
146065.0,True,True,True,True,True,True,True,True,8,0.75,0.05,0.0,0.15,0.0,0.05,0.0,0.0,0.0
129760.0,True,True,True,True,True,True,True,True,8,0.2,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0
119384.0,True,True,True,True,True,True,True,True,8,0.95,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
242659.0,True,True,True,True,True,True,True,True,8,0.3,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0
258389.0,True,True,True,True,True,True,True,True,8,0.2,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0
24977.0,True,True,True,True,True,True,True,True,8,0.0,0.0,0.05,0.8,0.05,0.05,0.0,0.0,0.05
58823.0,True,True,True,True,True,True,True,True,8,0.6,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0
385794.0,True,True,True,True,True,True,True,True,8,0.3,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0
217281.0,True,True,True,True,True,True,True,True,8,0.15,0.4,0.1,0.05,0.0,0.25,0.0,0.0,0.05
416568.0,True,True,True,True,True,True,True,True,8,0.5,0.25,0.05,0.0,0.0,0.2,0.0,0.0,0.0
251769.0,True,True,True,True,True,True,True,True,8,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0
367113.0,True,True,True,True,True,True,True,True,8,0.8,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0
350607.0,True,True,True,True,True,True,True,True,8,0.55,0.05,0.0,0.25,0.0,0.15,0.0,0.0,0.0
368151.0,True,True,True,True,True,True,True,True,8,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271951.0,True,True,True,True,True,True,True,True,8,0.7,0.1,0.0,0.0,0.0,0.05,0.1,0.05,0.0
206154.0,True,True,True,True,True,True,True,True,8,0.9,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0
382119.0,True,True,True,True,True,True,True,True,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357324.0,True,True,True,True,True,True,True,True,8,0.5,0.15,0.0,0.25,0.0,0.05,0.0,0.0,0.05
189823.0,True,True,True,True,True,True,True,True,8,0.0,0.0,0.0,0.0,0.0,0.45,0.35,0.2,0.0
144804.0,True,True,True,True,True,True,True,True,8,0.4,0.25,0.0,0.3,0.0,0.05,0.0,0.0,0.0
289654.0,True,True,True,True,True,True,True,True,8,0.05,0.6,0.3,0.0,0.0,0.05,0.0,0.0,0.0
96199.0,True,True,True,True,True,True,True,True,8,0.2,0.4,0.1,0.0,0.0,0.3,0.0,0.0,0.0
90369.0,True,True,True,True,True,True,True,True,8,0.75,0.05,0.15,0.0,0.0,0.05,0.0,0.0,0.0
21655.0,True,True,True,True,True,True,True,True,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161578.0,True,True,True,True,True,True,True,True,8,0.1,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.0
222362.0,True,True,True,True,True,True,True,True,8,0.1,0.0,0.0,0.35,0.05,0.5,0.0,0.0,0.0
31022.0,True,True,True,True,True,True,True,True,8,0.5,0.0,0.0,0.0,0.0,0.15,0.1,0.25,0.0
281308.0,True,True,True,True,True,True,True,True,8,0.3,0.55,0.0,0.0,0.0,0.15,0.0,0.0,0.0
397994.0,True,True,True,True,True,True,True,True,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264065.0,True,True,True,True,True,True,True,True,8,0.45,0.4,0.0,0.0,0.0,0.15,0.0,0.0,0.0
378085.0,True,True,True,True,True,True,True,True,8,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0
104911.0,True,True,True,True,True,True,True,True,8,0.15,0.0,0.75,0.0,0.0,0.1,0.0,0.0,0.0
238063.0,True,True,True,True,True,True,True,True,8,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76943.0,True,True,True,True,True,True,True,True,8,0.0,0.0,0.0,0.1,0.6,0.3,0.0,0.0,0.0
82535.0,True,True,True,True,True,True,True,True,8,0.75,0.15,0.0,0.05,0.0,0.05,0.0,0.0,0.0
19558.0,True,True,True,True,True,True,True,True,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414497.0,True,True,True,True,True,True,True,True,8,0.15,0.3,0.0,0.0,0.0,0.2,0.35,0.0,0.0
243751.0,True,True,True,True,True,True,True,True,8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414221.0,True,True,True,True,True,True,True,True,8,0.05,0.7,0.0,0.05,0.1,0.1,0.0,0.0,0.0
190297.0,True,True,True,True,True,True,True,True,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
347878.0,True,True,True,True,True,True,True,True,8,0.75,0.0,0.05,0.05,0.0,0.15,0.0,0.0,0.0
298423.0,True,True,True,True,True,True,True,True,8,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0
59914.0,True,True,True,True,True,True,True,True,8,0.2,0.7,0.05,0.0,0.0,0.05,0.0,0.0,0.0
305141.0,True,True,True,True,True,True,True,True,8,0.6,0.15,0.0,0.05,0.0,0.2,0.0,0.0,0.0
412880.0,True,True,True,True,True,True,True,True,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
395229.0,True,True,True,True,True,True,True,True,8,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206497.0,True,True,True,True,True,True,True,True,8,0.75,0.15,0.0,0.05,0.0,0.05,0.0,0.0,0.0
273343.0,True,True,True,True,True,True,True,True,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265739.0,True,True,True,True,True,True,True,True,8,0.0,0.0,0.0,0.8,0.05,0.15,0.0,0.0,0.0
11667.0,True,True,True,True,True,True,True,True,8,0.05,0.4,0.5,0.0,0.0,0.05,0.0,0.0,0.0
14389.0,True,True,True,True,True,True,True,True,8,0.0,0.0,0.0,0.45,0.05,0.5,0.0,0.0,0.0
73611.0,True,True,True,True,True,True,True,True,8,0.2,0.0,0.0,0.0,0.0,0.5,0.25,0.05,0.0
132467.0,True,True,True,True,True,True,True,True,8,0.3,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0
332569.0,True,True,True,True,True,True,True,True,8,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267487.0,True,True,True,True,True,True,True,True,8,0.0,0.0,0.0,0.0,0.1,0.2,0.5,0.1,0.1
90499.0,True,True,True,True,True,True,True,True,8,0.05,0.0,0.0,0.75,0.05,0.15,0.0,0.0,0.0
272484.0,True,True,True,True,True,True,True,True,8,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.5,0.0
278765.0,True,True,True,True,True,True,True,True,8,0.15,0.25,0.0,0.0,0.0,0.6,0.0,0.0,0.0
272157.0,True,True,True,True,True,True,True,True,8,0.3,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0
372823.0,True,True,True,True,True,True,True,True,8,0.25,0.35,0.0,0.4,0.0,0.0,0.0,0.0,0.0
349995.0,True,True,True,True,True,True,True,True,8,0.2,0.0,0.0,0.65,0.05,0.05,0.0,0.05,0.0
379046.0,True,True,True,True,True,True,True,True,8,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65045.0,True,True,True,True,True,True,True,True,8,0.85,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0
394544.0,True,True,True,True,True,True,True,True,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411589.0,True,True,True,True,True,True,True,True,8,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
